"","GEO.NAME","ALT.GEO.CODE","VIS.MIN15","VIS.MIN15.ID","AGE4D","AGE4D.ID","SEX3","SEX3.ID","tech","V1","V2"
"1548","Saint John","13310","Black",5,"15 to 24 years",2,"Female",3,1,0,NA
"1549","Saint John","13310","Black",5,"25 to 64 years",3,"Total - Sex",1,0,510,1868.23529411765
"1550","Saint John","13310","Black",5,"25 to 64 years",3,"Total - Sex",1,1,10,0
"1551","Saint John","13310","Black",5,"25 to 64 years",3,"Male",2,0,285,0
"1552","Saint John","13310","Black",5,"25 to 64 years",3,"Male",2,1,10,0
"1553","Saint John","13310","Black",5,"25 to 64 years",3,"Female",3,0,175,0
"1554","Saint John","13310","Black",5,"25 to 64 years",3,"Female",3,1,10,0
"1555","Saint John","13310","Black",5,"65 years and over",4,"Total - Sex",1,0,40,0
"1556","Saint John","13310","Black",5,"65 years and over",4,"Total - Sex",1,1,0,NA
"1557","Saint John","13310","Black",5,"65 years and over",4,"Male",2,0,20,0
"1558","Saint John","13310","Black",5,"65 years and over",4,"Male",2,1,0,NA
"1559","Saint John","13310","Black",5,"65 years and over",4,"Female",3,0,10,0
"1560","Saint John","13310","Black",5,"65 years and over",4,"Female",3,1,0,NA
"1561","Saint John","13310","Filipino",6,"Total - Age",1,"Total - Sex",1,0,105,0
"1562","Saint John","13310","Filipino",6,"Total - Age",1,"Total - Sex",1,1,0,NA
"1563","Saint John","13310","Filipino",6,"Total - Age",1,"Male",2,0,20,0
"1564","Saint John","13310","Filipino",6,"Total - Age",1,"Male",2,1,10,0
"1565","Saint John","13310","Filipino",6,"Total - Age",1,"Female",3,0,95,0
"1566","Saint John","13310","Filipino",6,"Total - Age",1,"Female",3,1,0,NA
"1567","Saint John","13310","Filipino",6,"15 to 24 years",2,"Total - Sex",1,0,30,0
"1568","Saint John","13310","Filipino",6,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1569","Saint John","13310","Filipino",6,"15 to 24 years",2,"Male",2,0,10,0
"1570","Saint John","13310","Filipino",6,"15 to 24 years",2,"Male",2,1,0,NA
"1571","Saint John","13310","Filipino",6,"15 to 24 years",2,"Female",3,0,20,0
"1572","Saint John","13310","Filipino",6,"15 to 24 years",2,"Female",3,1,0,NA
"1573","Saint John","13310","Filipino",6,"25 to 64 years",3,"Total - Sex",1,0,120,0
"1574","Saint John","13310","Filipino",6,"25 to 64 years",3,"Total - Sex",1,1,10,0
"1575","Saint John","13310","Filipino",6,"25 to 64 years",3,"Male",2,0,30,0
"1576","Saint John","13310","Filipino",6,"25 to 64 years",3,"Male",2,1,0,NA
"1577","Saint John","13310","Filipino",6,"25 to 64 years",3,"Female",3,0,95,0
"1578","Saint John","13310","Filipino",6,"25 to 64 years",3,"Female",3,1,0,NA
"1579","Saint John","13310","Filipino",6,"65 years and over",4,"Total - Sex",1,0,0,NA
"1580","Saint John","13310","Filipino",6,"65 years and over",4,"Total - Sex",1,1,0,NA
"1581","Saint John","13310","Filipino",6,"65 years and over",4,"Male",2,0,0,NA
"1582","Saint John","13310","Filipino",6,"65 years and over",4,"Male",2,1,0,NA
"1583","Saint John","13310","Filipino",6,"65 years and over",4,"Female",3,0,0,NA
"1584","Saint John","13310","Filipino",6,"65 years and over",4,"Female",3,1,0,NA
"1585","Saint John","13310","Latin American",7,"Total - Age",1,"Total - Sex",1,0,185,0
"1586","Saint John","13310","Latin American",7,"Total - Age",1,"Total - Sex",1,1,0,NA
"1587","Saint John","13310","Latin American",7,"Total - Age",1,"Male",2,0,110,0
"1588","Saint John","13310","Latin American",7,"Total - Age",1,"Male",2,1,10,0
"1589","Saint John","13310","Latin American",7,"Total - Age",1,"Female",3,0,95,0
"1590","Saint John","13310","Latin American",7,"Total - Age",1,"Female",3,1,0,NA
"1591","Saint John","13310","Latin American",7,"15 to 24 years",2,"Total - Sex",1,0,30,0
"1592","Saint John","13310","Latin American",7,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1593","Saint John","13310","Latin American",7,"15 to 24 years",2,"Male",2,0,20,0
"1594","Saint John","13310","Latin American",7,"15 to 24 years",2,"Male",2,1,0,NA
"1595","Saint John","13310","Latin American",7,"15 to 24 years",2,"Female",3,0,0,NA
"1596","Saint John","13310","Latin American",7,"15 to 24 years",2,"Female",3,1,0,NA
"1597","Saint John","13310","Latin American",7,"25 to 64 years",3,"Total - Sex",1,0,135,0
"1598","Saint John","13310","Latin American",7,"25 to 64 years",3,"Total - Sex",1,1,20,0
"1599","Saint John","13310","Latin American",7,"25 to 64 years",3,"Male",2,0,90,0
"1600","Saint John","13310","Latin American",7,"25 to 64 years",3,"Male",2,1,20,0
"1601","Saint John","13310","Latin American",7,"25 to 64 years",3,"Female",3,0,115,0
"1602","Saint John","13310","Latin American",7,"25 to 64 years",3,"Female",3,1,0,NA
"1603","Saint John","13310","Latin American",7,"65 years and over",4,"Total - Sex",1,0,30,0
"1604","Saint John","13310","Latin American",7,"65 years and over",4,"Total - Sex",1,1,0,NA
"1605","Saint John","13310","Latin American",7,"65 years and over",4,"Male",2,0,10,0
"1606","Saint John","13310","Latin American",7,"65 years and over",4,"Male",2,1,0,NA
"1607","Saint John","13310","Latin American",7,"65 years and over",4,"Female",3,0,20,0
"1608","Saint John","13310","Latin American",7,"65 years and over",4,"Female",3,1,0,NA
"1609","Saint John","13310","Arab",8,"Total - Age",1,"Total - Sex",1,0,90,0
"1610","Saint John","13310","Arab",8,"Total - Age",1,"Total - Sex",1,1,20,0
"1611","Saint John","13310","Arab",8,"Total - Age",1,"Male",2,0,10,0
"1612","Saint John","13310","Arab",8,"Total - Age",1,"Male",2,1,0,NA
"1613","Saint John","13310","Arab",8,"Total - Age",1,"Female",3,0,40,0
"1614","Saint John","13310","Arab",8,"Total - Age",1,"Female",3,1,0,NA
"1615","Saint John","13310","Arab",8,"15 to 24 years",2,"Total - Sex",1,0,10,0
"1616","Saint John","13310","Arab",8,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1617","Saint John","13310","Arab",8,"15 to 24 years",2,"Male",2,0,0,NA
"1618","Saint John","13310","Arab",8,"15 to 24 years",2,"Male",2,1,0,NA
"1619","Saint John","13310","Arab",8,"15 to 24 years",2,"Female",3,0,10,0
"1620","Saint John","13310","Arab",8,"15 to 24 years",2,"Female",3,1,0,NA
"1621","Saint John","13310","Arab",8,"25 to 64 years",3,"Total - Sex",1,0,20,0
"1622","Saint John","13310","Arab",8,"25 to 64 years",3,"Total - Sex",1,1,20,0
"1623","Saint John","13310","Arab",8,"25 to 64 years",3,"Male",2,0,0,NA
"1624","Saint John","13310","Arab",8,"25 to 64 years",3,"Male",2,1,20,0
"1625","Saint John","13310","Arab",8,"25 to 64 years",3,"Female",3,0,50,0
"1626","Saint John","13310","Arab",8,"25 to 64 years",3,"Female",3,1,10,0
"1627","Saint John","13310","Arab",8,"65 years and over",4,"Total - Sex",1,0,0,NA
"1628","Saint John","13310","Arab",8,"65 years and over",4,"Total - Sex",1,1,0,NA
"1629","Saint John","13310","Arab",8,"65 years and over",4,"Male",2,0,0,NA
"1630","Saint John","13310","Arab",8,"65 years and over",4,"Male",2,1,0,NA
"1631","Saint John","13310","Arab",8,"65 years and over",4,"Female",3,0,10,0
"1632","Saint John","13310","Arab",8,"65 years and over",4,"Female",3,1,0,NA
"1633","Saint John","13310","Southeast Asian",9,"Total - Age",1,"Total - Sex",1,0,105,0
"1634","Saint John","13310","Southeast Asian",9,"Total - Age",1,"Total - Sex",1,1,10,0
"1635","Saint John","13310","Southeast Asian",9,"Total - Age",1,"Male",2,0,10,0
"1636","Saint John","13310","Southeast Asian",9,"Total - Age",1,"Male",2,1,0,NA
"1637","Saint John","13310","Southeast Asian",9,"Total - Age",1,"Female",3,0,70,0
"1638","Saint John","13310","Southeast Asian",9,"Total - Age",1,"Female",3,1,0,NA
"1639","Saint John","13310","Southeast Asian",9,"15 to 24 years",2,"Total - Sex",1,0,0,NA
"1640","Saint John","13310","Southeast Asian",9,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1641","Saint John","13310","Southeast Asian",9,"15 to 24 years",2,"Male",2,0,0,NA
"1642","Saint John","13310","Southeast Asian",9,"15 to 24 years",2,"Male",2,1,0,NA
"1643","Saint John","13310","Southeast Asian",9,"15 to 24 years",2,"Female",3,0,10,0
"1644","Saint John","13310","Southeast Asian",9,"15 to 24 years",2,"Female",3,1,0,NA
"1645","Saint John","13310","Southeast Asian",9,"25 to 64 years",3,"Total - Sex",1,0,50,0
"1646","Saint John","13310","Southeast Asian",9,"25 to 64 years",3,"Total - Sex",1,1,10,0
"1647","Saint John","13310","Southeast Asian",9,"25 to 64 years",3,"Male",2,0,10,0
"1648","Saint John","13310","Southeast Asian",9,"25 to 64 years",3,"Male",2,1,0,NA
"1649","Saint John","13310","Southeast Asian",9,"25 to 64 years",3,"Female",3,0,70,0
"1650","Saint John","13310","Southeast Asian",9,"25 to 64 years",3,"Female",3,1,0,NA
"1651","Saint John","13310","Southeast Asian",9,"65 years and over",4,"Total - Sex",1,0,0,NA
"1652","Saint John","13310","Southeast Asian",9,"65 years and over",4,"Total - Sex",1,1,0,NA
"1653","Saint John","13310","Southeast Asian",9,"65 years and over",4,"Male",2,0,0,NA
"1654","Saint John","13310","Southeast Asian",9,"65 years and over",4,"Male",2,1,0,NA
"1655","Saint John","13310","Southeast Asian",9,"65 years and over",4,"Female",3,0,0,NA
"1656","Saint John","13310","Southeast Asian",9,"65 years and over",4,"Female",3,1,0,NA
"1657","Saint John","13310","West Asian",10,"Total - Age",1,"Total - Sex",1,0,145,0
"1658","Saint John","13310","West Asian",10,"Total - Age",1,"Total - Sex",1,1,0,NA
"1659","Saint John","13310","West Asian",10,"Total - Age",1,"Male",2,0,105,0
"1660","Saint John","13310","West Asian",10,"Total - Age",1,"Male",2,1,0,NA
"1661","Saint John","13310","West Asian",10,"Total - Age",1,"Female",3,0,60,0
"1662","Saint John","13310","West Asian",10,"Total - Age",1,"Female",3,1,0,NA
"1663","Saint John","13310","West Asian",10,"15 to 24 years",2,"Total - Sex",1,0,20,0
"1664","Saint John","13310","West Asian",10,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1665","Saint John","13310","West Asian",10,"15 to 24 years",2,"Male",2,0,30,0
"1666","Saint John","13310","West Asian",10,"15 to 24 years",2,"Male",2,1,0,NA
"1667","Saint John","13310","West Asian",10,"15 to 24 years",2,"Female",3,0,10,0
"1668","Saint John","13310","West Asian",10,"15 to 24 years",2,"Female",3,1,0,NA
"1669","Saint John","13310","West Asian",10,"25 to 64 years",3,"Total - Sex",1,0,100,0
"1670","Saint John","13310","West Asian",10,"25 to 64 years",3,"Total - Sex",1,1,0,NA
"1671","Saint John","13310","West Asian",10,"25 to 64 years",3,"Male",2,0,60,0
"1672","Saint John","13310","West Asian",10,"25 to 64 years",3,"Male",2,1,0,NA
"1673","Saint John","13310","West Asian",10,"25 to 64 years",3,"Female",3,0,40,0
"1674","Saint John","13310","West Asian",10,"25 to 64 years",3,"Female",3,1,0,NA
"1675","Saint John","13310","West Asian",10,"65 years and over",4,"Total - Sex",1,0,0,NA
"1676","Saint John","13310","West Asian",10,"65 years and over",4,"Total - Sex",1,1,0,NA
"1677","Saint John","13310","West Asian",10,"65 years and over",4,"Male",2,0,0,NA
"1678","Saint John","13310","West Asian",10,"65 years and over",4,"Male",2,1,0,NA
"1679","Saint John","13310","West Asian",10,"65 years and over",4,"Female",3,0,0,NA
"1680","Saint John","13310","West Asian",10,"65 years and over",4,"Female",3,1,0,NA
"1681","Saint John","13310","Korean",11,"Total - Age",1,"Total - Sex",1,0,230,0
"1682","Saint John","13310","Korean",11,"Total - Age",1,"Total - Sex",1,1,0,NA
"1683","Saint John","13310","Korean",11,"Total - Age",1,"Male",2,0,90,0
"1684","Saint John","13310","Korean",11,"Total - Age",1,"Male",2,1,0,NA
"1685","Saint John","13310","Korean",11,"Total - Age",1,"Female",3,0,120,0
"1686","Saint John","13310","Korean",11,"Total - Age",1,"Female",3,1,0,NA
"1687","Saint John","13310","Korean",11,"15 to 24 years",2,"Total - Sex",1,0,40,0
"1688","Saint John","13310","Korean",11,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1689","Saint John","13310","Korean",11,"15 to 24 years",2,"Male",2,0,20,0
"1690","Saint John","13310","Korean",11,"15 to 24 years",2,"Male",2,1,0,NA
"1691","Saint John","13310","Korean",11,"15 to 24 years",2,"Female",3,0,20,0
"1692","Saint John","13310","Korean",11,"15 to 24 years",2,"Female",3,1,0,NA
"1693","Saint John","13310","Korean",11,"25 to 64 years",3,"Total - Sex",1,0,170,0
"1694","Saint John","13310","Korean",11,"25 to 64 years",3,"Total - Sex",1,1,0,NA
"1695","Saint John","13310","Korean",11,"25 to 64 years",3,"Male",2,0,60,0
"1696","Saint John","13310","Korean",11,"25 to 64 years",3,"Male",2,1,0,NA
"1697","Saint John","13310","Korean",11,"25 to 64 years",3,"Female",3,0,55,0
"1698","Saint John","13310","Korean",11,"25 to 64 years",3,"Female",3,1,0,NA
"1699","Saint John","13310","Korean",11,"65 years and over",4,"Total - Sex",1,0,0,NA
"1700","Saint John","13310","Korean",11,"65 years and over",4,"Total - Sex",1,1,0,NA
"1701","Saint John","13310","Korean",11,"65 years and over",4,"Male",2,0,0,NA
"1702","Saint John","13310","Korean",11,"65 years and over",4,"Male",2,1,0,NA
"1703","Saint John","13310","Korean",11,"65 years and over",4,"Female",3,0,0,NA
"1704","Saint John","13310","Korean",11,"65 years and over",4,"Female",3,1,0,NA
"1705","Saint John","13310","Japanese",12,"Total - Age",1,"Total - Sex",1,0,40,0
"1706","Saint John","13310","Japanese",12,"Total - Age",1,"Total - Sex",1,1,0,NA
"1707","Saint John","13310","Japanese",12,"Total - Age",1,"Male",2,0,0,NA
"1708","Saint John","13310","Japanese",12,"Total - Age",1,"Male",2,1,0,NA
"1709","Saint John","13310","Japanese",12,"Total - Age",1,"Female",3,0,20,0
"1710","Saint John","13310","Japanese",12,"Total - Age",1,"Female",3,1,0,NA
"1711","Saint John","13310","Japanese",12,"15 to 24 years",2,"Total - Sex",1,0,10,0
"1712","Saint John","13310","Japanese",12,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1713","Saint John","13310","Japanese",12,"15 to 24 years",2,"Male",2,0,0,NA
"1714","Saint John","13310","Japanese",12,"15 to 24 years",2,"Male",2,1,0,NA
"1715","Saint John","13310","Japanese",12,"15 to 24 years",2,"Female",3,0,0,NA
"1716","Saint John","13310","Japanese",12,"15 to 24 years",2,"Female",3,1,0,NA
"1717","Saint John","13310","Japanese",12,"25 to 64 years",3,"Total - Sex",1,0,40,0
"1718","Saint John","13310","Japanese",12,"25 to 64 years",3,"Total - Sex",1,1,0,NA
"1719","Saint John","13310","Japanese",12,"25 to 64 years",3,"Male",2,0,0,NA
"1720","Saint John","13310","Japanese",12,"25 to 64 years",3,"Male",2,1,0,NA
"1721","Saint John","13310","Japanese",12,"25 to 64 years",3,"Female",3,0,50,0
"1722","Saint John","13310","Japanese",12,"25 to 64 years",3,"Female",3,1,0,NA
"1723","Saint John","13310","Japanese",12,"65 years and over",4,"Total - Sex",1,0,0,NA
"1724","Saint John","13310","Japanese",12,"65 years and over",4,"Total - Sex",1,1,0,NA
"1725","Saint John","13310","Japanese",12,"65 years and over",4,"Male",2,0,0,NA
"1726","Saint John","13310","Japanese",12,"65 years and over",4,"Male",2,1,0,NA
"1727","Saint John","13310","Japanese",12,"65 years and over",4,"Female",3,0,10,0
"1728","Saint John","13310","Japanese",12,"65 years and over",4,"Female",3,1,0,NA
"1729","Saint John","13310","Visible minority, n.i.e.",13,"Total - Age",1,"Total - Sex",1,0,40,0
"1730","Saint John","13310","Visible minority, n.i.e.",13,"Total - Age",1,"Total - Sex",1,1,0,NA
"1731","Saint John","13310","Visible minority, n.i.e.",13,"Total - Age",1,"Male",2,0,0,NA
"1732","Saint John","13310","Visible minority, n.i.e.",13,"Total - Age",1,"Male",2,1,10,0
"1733","Saint John","13310","Visible minority, n.i.e.",13,"Total - Age",1,"Female",3,0,0,NA
"1734","Saint John","13310","Visible minority, n.i.e.",13,"Total - Age",1,"Female",3,1,0,NA
"1735","Saint John","13310","Visible minority, n.i.e.",13,"15 to 24 years",2,"Total - Sex",1,0,20,0
"1736","Saint John","13310","Visible minority, n.i.e.",13,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1737","Saint John","13310","Visible minority, n.i.e.",13,"15 to 24 years",2,"Male",2,0,0,NA
"1738","Saint John","13310","Visible minority, n.i.e.",13,"15 to 24 years",2,"Male",2,1,0,NA
"1739","Saint John","13310","Visible minority, n.i.e.",13,"15 to 24 years",2,"Female",3,0,0,NA
"1740","Saint John","13310","Visible minority, n.i.e.",13,"15 to 24 years",2,"Female",3,1,0,NA
"1741","Saint John","13310","Visible minority, n.i.e.",13,"25 to 64 years",3,"Total - Sex",1,0,10,0
"1742","Saint John","13310","Visible minority, n.i.e.",13,"25 to 64 years",3,"Total - Sex",1,1,10,0
"1743","Saint John","13310","Visible minority, n.i.e.",13,"25 to 64 years",3,"Male",2,0,0,NA
"1744","Saint John","13310","Visible minority, n.i.e.",13,"25 to 64 years",3,"Male",2,1,10,0
"1745","Saint John","13310","Visible minority, n.i.e.",13,"25 to 64 years",3,"Female",3,0,10,0
"1746","Saint John","13310","Visible minority, n.i.e.",13,"25 to 64 years",3,"Female",3,1,0,NA
"1747","Saint John","13310","Visible minority, n.i.e.",13,"65 years and over",4,"Total - Sex",1,0,0,NA
"1748","Saint John","13310","Visible minority, n.i.e.",13,"65 years and over",4,"Total - Sex",1,1,0,NA
"1749","Saint John","13310","Visible minority, n.i.e.",13,"65 years and over",4,"Male",2,0,0,NA
"1750","Saint John","13310","Visible minority, n.i.e.",13,"65 years and over",4,"Male",2,1,0,NA
"1751","Saint John","13310","Visible minority, n.i.e.",13,"65 years and over",4,"Female",3,0,0,NA
"1752","Saint John","13310","Visible minority, n.i.e.",13,"65 years and over",4,"Female",3,1,0,NA
"1753","Saint John","13310","Multiple visible minorities",14,"Total - Age",1,"Total - Sex",1,0,50,0
"1754","Saint John","13310","Multiple visible minorities",14,"Total - Age",1,"Total - Sex",1,1,0,NA
"1755","Saint John","13310","Multiple visible minorities",14,"Total - Age",1,"Male",2,0,10,0
"1756","Saint John","13310","Multiple visible minorities",14,"Total - Age",1,"Male",2,1,0,NA
"1757","Saint John","13310","Multiple visible minorities",14,"Total - Age",1,"Female",3,0,70,0
"1758","Saint John","13310","Multiple visible minorities",14,"Total - Age",1,"Female",3,1,0,NA
"1759","Saint John","13310","Multiple visible minorities",14,"15 to 24 years",2,"Total - Sex",1,0,10,0
"1760","Saint John","13310","Multiple visible minorities",14,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1761","Saint John","13310","Multiple visible minorities",14,"15 to 24 years",2,"Male",2,0,0,NA
"1762","Saint John","13310","Multiple visible minorities",14,"15 to 24 years",2,"Male",2,1,0,NA
"1763","Saint John","13310","Multiple visible minorities",14,"15 to 24 years",2,"Female",3,0,0,NA
"1764","Saint John","13310","Multiple visible minorities",14,"15 to 24 years",2,"Female",3,1,0,NA
"1765","Saint John","13310","Multiple visible minorities",14,"25 to 64 years",3,"Total - Sex",1,0,50,0
"1766","Saint John","13310","Multiple visible minorities",14,"25 to 64 years",3,"Total - Sex",1,1,0,NA
"1767","Saint John","13310","Multiple visible minorities",14,"25 to 64 years",3,"Male",2,0,10,0
"1768","Saint John","13310","Multiple visible minorities",14,"25 to 64 years",3,"Male",2,1,0,NA
"1769","Saint John","13310","Multiple visible minorities",14,"25 to 64 years",3,"Female",3,0,20,0
"1770","Saint John","13310","Multiple visible minorities",14,"25 to 64 years",3,"Female",3,1,0,NA
"1771","Saint John","13310","Multiple visible minorities",14,"65 years and over",4,"Total - Sex",1,0,0,NA
"1772","Saint John","13310","Multiple visible minorities",14,"65 years and over",4,"Total - Sex",1,1,0,NA
"1773","Saint John","13310","Multiple visible minorities",14,"65 years and over",4,"Male",2,0,0,NA
"1774","Saint John","13310","Multiple visible minorities",14,"65 years and over",4,"Male",2,1,0,NA
"1775","Saint John","13310","Multiple visible minorities",14,"65 years and over",4,"Female",3,0,0,NA
"1776","Saint John","13310","Multiple visible minorities",14,"65 years and over",4,"Female",3,1,0,NA
"1777","Saint John","13310","Not a visible minority",15,"Total - Age",1,"Total - Sex",1,0,59840,42289.7107286096
"1778","Saint John","13310","Not a visible minority",15,"Total - Age",1,"Total - Sex",1,1,3245,72516.6795069337
"1779","Saint John","13310","Not a visible minority",15,"Total - Age",1,"Male",2,0,29295,48484.7823860727
"1780","Saint John","13310","Not a visible minority",15,"Total - Age",1,"Male",2,1,2515,75178.5765407555
"1781","Saint John","13310","Not a visible minority",15,"Total - Age",1,"Female",3,0,30595,33016.3766955385
"1782","Saint John","13310","Not a visible minority",15,"Total - Age",1,"Female",3,1,715,49581.3706293706
"1783","Saint John","13310","Not a visible minority",15,"15 to 24 years",2,"Total - Sex",1,0,8560,10502.3259345794
"1784","Saint John","13310","Not a visible minority",15,"15 to 24 years",2,"Total - Sex",1,1,210,6884.28571428571
"1785","Saint John","13310","Not a visible minority",15,"15 to 24 years",2,"Male",2,0,4150,10009.2060240964
"1786","Saint John","13310","Not a visible minority",15,"15 to 24 years",2,"Male",2,1,150,5313.86666666667
"1787","Saint John","13310","Not a visible minority",15,"15 to 24 years",2,"Female",3,0,4300,9599.49418604651
"1788","Saint John","13310","Not a visible minority",15,"15 to 24 years",2,"Female",3,1,30,0
"1789","Saint John","13310","Not a visible minority",15,"25 to 64 years",3,"Total - Sex",1,0,48325,47675.1733057424
"1790","Saint John","13310","Not a visible minority",15,"25 to 64 years",3,"Total - Sex",1,1,2945,76490.2054329372
"1791","Saint John","13310","Not a visible minority",15,"25 to 64 years",3,"Male",2,0,23335,54801.4482536962
"1792","Saint John","13310","Not a visible minority",15,"25 to 64 years",3,"Male",2,1,2270,80035.3678414097
"1793","Saint John","13310","Not a visible minority",15,"25 to 64 years",3,"Female",3,0,24930,37052.5352988367
"1794","Saint John","13310","Not a visible minority",15,"25 to 64 years",3,"Female",3,1,670,50831.4402985075
"1795","Saint John","13310","Not a visible minority",15,"65 years and over",4,"Total - Sex",1,0,3120,9738.11698717949
"1796","Saint John","13310","Not a visible minority",15,"65 years and over",4,"Total - Sex",1,1,60,0
"1797","Saint John","13310","Not a visible minority",15,"65 years and over",4,"Male",2,0,1760,9029.33806818182
"1798","Saint John","13310","Not a visible minority",15,"65 years and over",4,"Male",2,1,60,0
"1799","Saint John","13310","Not a visible minority",15,"65 years and over",4,"Female",3,0,1230,8271.53658536585
"1800","Saint John","13310","Not a visible minority",15,"65 years and over",4,"Female",3,1,20,0
"1801","Saguenay","24408","Total - Visible minority",1,"Total - Age",1,"Total - Sex",1,0,77470,39841.4526268233
"1802","Saguenay","24408","Total - Visible minority",1,"Total - Age",1,"Total - Sex",1,1,3310,63045.084592145
"1803","Saguenay","24408","Total - Visible minority",1,"Total - Age",1,"Male",2,0,40300,45158.6279156328
"1804","Saguenay","24408","Total - Visible minority",1,"Total - Age",1,"Male",2,1,2855,64308.765323993
"1805","Saguenay","24408","Total - Visible minority",1,"Total - Age",1,"Female",3,0,37200,31420.2942204301
"1806","Saguenay","24408","Total - Visible minority",1,"Total - Age",1,"Female",3,1,480,29853.5104166667
"1807","Saguenay","24408","Total - Visible minority",1,"15 to 24 years",2,"Total - Sex",1,0,11550,10854.4458874459
"1808","Saguenay","24408","Total - Visible minority",1,"15 to 24 years",2,"Total - Sex",1,1,275,8806.4
"1809","Saguenay","24408","Total - Visible minority",1,"15 to 24 years",2,"Male",2,0,5850,10825.1068376068
"1810","Saguenay","24408","Total - Visible minority",1,"15 to 24 years",2,"Male",2,1,205,8506.9756097561
"1811","Saguenay","24408","Total - Visible minority",1,"15 to 24 years",2,"Female",3,0,5690,9604.01845342706
"1812","Saguenay","24408","Total - Visible minority",1,"15 to 24 years",2,"Female",3,1,60,0
"1813","Saguenay","24408","Total - Visible minority",1,"25 to 64 years",3,"Total - Sex",1,0,62890,45153.4358403562
"1814","Saguenay","24408","Total - Visible minority",1,"25 to 64 years",3,"Total - Sex",1,1,3040,66147.8980263158
"1815","Saguenay","24408","Total - Visible minority",1,"25 to 64 years",3,"Male",2,0,32470,51228.0001539883
"1816","Saguenay","24408","Total - Visible minority",1,"25 to 64 years",3,"Male",2,1,2640,67527.7462121212
"1817","Saguenay","24408","Total - Visible minority",1,"25 to 64 years",3,"Female",3,0,30445,35035.2046313023
"1818","Saguenay","24408","Total - Visible minority",1,"25 to 64 years",3,"Female",3,1,430,30666.8372093023
"1819","Saguenay","24408","Total - Visible minority",1,"65 years and over",4,"Total - Sex",1,0,3035,8841.09390444811
"1820","Saguenay","24408","Total - Visible minority",1,"65 years and over",4,"Total - Sex",1,1,40,0
"1821","Saguenay","24408","Total - Visible minority",1,"65 years and over",4,"Male",2,0,2015,5609.72952853598
"1822","Saguenay","24408","Total - Visible minority",1,"65 years and over",4,"Male",2,1,60,0
"1823","Saguenay","24408","Total - Visible minority",1,"65 years and over",4,"Female",3,0,1055,4926.51658767773
"1824","Saguenay","24408","Total - Visible minority",1,"65 years and over",4,"Female",3,1,10,0
"1825","Saguenay","24408","Total visible minority population",2,"Total - Age",1,"Total - Sex",1,0,845,10004.7218934911
"1826","Saguenay","24408","Total visible minority population",2,"Total - Age",1,"Total - Sex",1,1,85,0
"1827","Saguenay","24408","Total visible minority population",2,"Total - Age",1,"Male",2,0,475,11131.7052631579
"1828","Saguenay","24408","Total visible minority population",2,"Total - Age",1,"Male",2,1,55,0
"1829","Saguenay","24408","Total visible minority population",2,"Total - Age",1,"Female",3,0,420,1699.55952380952
"1830","Saguenay","24408","Total visible minority population",2,"Total - Age",1,"Female",3,1,15,0
"1831","Saguenay","24408","Total visible minority population",2,"15 to 24 years",2,"Total - Sex",1,0,240,1215.16666666667
"1832","Saguenay","24408","Total visible minority population",2,"15 to 24 years",2,"Total - Sex",1,1,0,NA
"1833","Saguenay","24408","Total visible minority population",2,"15 to 24 years",2,"Male",2,0,90,0
"1834","Saguenay","24408","Total visible minority population",2,"15 to 24 years",2,"Male",2,1,0,NA
"1835","Saguenay","24408","Total visible minority population",2,"15 to 24 years",2,"Female",3,0,125,2143.04
"1836","Saguenay","24408","Total visible minority population",2,"15 to 24 years",2,"Female",3,1,10,0
"1837","Saguenay","24408","Total visible minority population",2,"25 to 64 years",3,"Total - Sex",1,0,580,4043.63793103448
"1838","Saguenay","24408","Total visible minority population",2,"25 to 64 years",3,"Total - Sex",1,1,25,0
"1839","Saguenay","24408","Total visible minority population",2,"25 to 64 years",3,"Male",2,0,345,0
"1840","Saguenay","24408","Total visible minority population",2,"25 to 64 years",3,"Male",2,1,30,0
"1841","Saguenay","24408","Total visible minority population",2,"25 to 64 years",3,"Female",3,0,245,0
"1842","Saguenay","24408","Total visible minority population",2,"25 to 64 years",3,"Female",3,1,10,0
"1843","Saguenay","24408","Total visible minority population",2,"65 years and over",4,"Total - Sex",1,0,20,0
"1844","Saguenay","24408","Total visible minority population",2,"65 years and over",4,"Total - Sex",1,1,0,NA
"1845","Saguenay","24408","Total visible minority population",2,"65 years and over",4,"Male",2,0,10,0
"1846","Saguenay","24408","Total visible minority population",2,"65 years and over",4,"Male",2,1,0,NA
"1847","Saguenay","24408","Total visible minority population",2,"65 years and over",4,"Female",3,0,20,0
"1848","Saguenay","24408","Total visible minority population",2,"65 years and over",4,"Female",3,1,0,NA
"1849","Saguenay","24408","South Asian",3,"Total - Age",1,"Total - Sex",1,0,60,0
"1850","Saguenay","24408","South Asian",3,"Total - Age",1,"Total - Sex",1,1,0,NA
"1851","Saguenay","24408","South Asian",3,"Total - Age",1,"Male",2,0,50,0
